"title","date","link"
"Vassal Eastern EU countries obey US in order to counter Western Europe","28.08.2019","https://euvsdisinfo.eu/report/the-vassal-eastern-eu-countries/"
"Ukraine is inciting a war between NATO and Russia","28.08.2019","https://euvsdisinfo.eu/report/ukraine-is-inciting-a-war-between-nato-and-russia/"
"Macron: Putin is leading a successful strategy in Russia","27.08.2019","https://euvsdisinfo.eu/report/macron-putin-is-leading-a-successful-strategy-in-russia/"
"Howl all over Italy: The Italian economy is dying without Russia","27.08.2019","https://euvsdisinfo.eu/report/italian-economy-is-suffering-without-russia/"
"Russia was ousted from G7 not because of Ukraine and Crimea","27.08.2019","https://euvsdisinfo.eu/report/russia-was-ousted-from-g7-not-because-of-ukraine-and-crimea/"
"The West denies Russia's place at the common ""European table""","27.08.2019","https://euvsdisinfo.eu/report/the-west-denies-russias-place-at-the-common-european-table/"
"The President of Ukraine lacks genetic link to the Ukrainian nation","26.08.2019","https://euvsdisinfo.eu/report/the-president-of-ukraine-lacks-genetic-link-to-the-ukrainian-nation/"
"Zelenskyy is contradicting Ukrainian nationalistic propaganda","26.08.2019","https://euvsdisinfo.eu/report/zelenskyy-is-contradicting-ukrainian-nationalistic-propaganda/"
"US sanctions against Russia over the Skripal poisoning are the result of conspiratorial pressure","26.08.2019","https://euvsdisinfo.eu/report/us-sanctions-on-russia-over-the-skripal-poisoning-result-of-pressure/"
"The only “growth” in Ukraine is the growth of the government debt","26.08.2019","https://euvsdisinfo.eu/report/pending-check-the-only-growth-in-ukraine-since-1991-edited-is-the-growth-of-the-government-debt/"
"Russia was not invited to events commemmorating WWII because of anti-Russian politics","26.08.2019","https://euvsdisinfo.eu/report/russia-was-not-invited-to-events-commemmorating-wwii-because-of-anti-russian-politics/"
"Abkhazia and Samachablo have never been part of Georgia","26.08.2019","https://euvsdisinfo.eu/report/abkhazia-and-samachablo-have-never-been-part-of-georgia/"
"UK's Porton Down laboratory disproved that Novichok was made in Russia","26.08.2019","https://euvsdisinfo.eu/report/uks-porton-down-laboratory-disproved-that-novichok-was-made-in-russia/"
"Russophobic Lithuania plans to tear Belarus away from Russia by dragging it into the Western energy network","26.08.2019","https://euvsdisinfo.eu/report/russophobic-lithuania-plans-rip-belarus-off-russian-by-dragging-it-into-the-western-energy-network/"
"No transparency and objectivity in the media of East European NATO members, just propaganda","25.08.2019","https://euvsdisinfo.eu/report/no-transparency-and-objectivity-in-the-media-of-east-european-nato-members-just-propaganda/"
"The US ruled Ukraine during Poroshenko's presidency","25.08.2019","https://euvsdisinfo.eu/report/us-wanted-to-weak-russia-through-military-operations-in-donbas-and-minsk-agreements/"
"German observers assessed elections in Abkhazia as democratic","25.08.2019","https://euvsdisinfo.eu/report/german-observers-assessed-elections-in-abkhazia-as-democratic/"
"Presidential elections in Abkhazia were democratic, as confirmed by observers","25.08.2019","https://euvsdisinfo.eu/report/presidential-elections-in-abkhazia-were-democratic/"
"Moldova - ""hostage"" of the US military presence in Romania","24.08.2019","https://euvsdisinfo.eu/report/moldova-hostage-of-the-us-military-presence-in-romania/"
"The climate mafia is exploiting Greta Thunberg to lower living standards","24.08.2019","https://euvsdisinfo.eu/report/the-climate-mafia-is-exploiting-greta-thunberg-to-lower-living-standards/"
"The Minsk agreements are stalled because of Kyiv, the issue of the Crimea is closed","24.08.2019","https://euvsdisinfo.eu/report/the-minsk-agreements-are-stalled-because-of-kyiv-the-issue-regarding-the-crimea-does-not-exist-at-all-it-is-closed/"
"After the Maidan, Crimea was supposed to become a NATO or US naval base","24.08.2019","https://euvsdisinfo.eu/report/after-the-maidan-victory-crimea-should-become-a-nato-or-us-naval-base/"
"Even Trump and his colleagues don't argue with the results of the Crimean referendum","24.08.2019","https://euvsdisinfo.eu/report/the-results-of-crimea-referendum-even-trump-and-colleagues-do-not-argue/"
"No proof of Russian meddling in French and European elections","24.08.2019","https://euvsdisinfo.eu/report/no-proofs-of-russian-meddling-in-french-and-european-elections/"
"Americans build military facilities in Bulboaca","24.08.2019","https://euvsdisinfo.eu/report/americans-build-military-objectives-in-bulboaca/"
"US emissaries attempt to influence Russian policies through the oligarchy","23.08.2019","https://euvsdisinfo.eu/report/us-emissaries-attempt-to-influence-russian-policies-through-the-oligarchy/"
"Polish nationalists are trying to refute evidence on Poland's role in unleashing the Second World War","23.08.2019","https://euvsdisinfo.eu/report/polish-nationalists-are-trying-to-refute-evidence-on-polands-role-in-unleashing-the-second-world-war/"
"By accusing Russia for violation of treaty, the US had a sole purpose to cover up the work carried out in violation of the INF Treaty","23.08.2019","https://euvsdisinfo.eu/report/by-accusing-russia-for-violation-of-treaty-the-us-had-a-sole-purpose-to-cover-up-the-work-carried-out-in-violation-of-the-inf-treaty/"
"If Poland realised a rational policy in 1939, Moscow would have had a different approach towards it","23.08.2019","https://euvsdisinfo.eu/report/if-poland-realized-a-rational-policy-in-1939-moscow-would-have-had-a-different-approach-towards-this-country/"
"Denmark cannot say no to the US if Washington wants to have Greenland","23.08.2019","https://euvsdisinfo.eu/report/denmark-cannot-say-no-to-the-us-if-washington-wants-to-have-greenland/"
"Eastern Partnership aims to erode Belarusian identity and promote the views of Polish gentry","23.08.2019","https://euvsdisinfo.eu/report/eastern-partnership-aims-to-erode-belarusian-identity-and-promote-the-views-of-polish-gentry/"
"The Baltic States benefited from the Molotov-Ribbentrop pact","23.08.2019","https://euvsdisinfo.eu/report/the-baltic-states-benefited-from-the-molotov-ribbentrop-pact/"
"The US is supporting and encouraging  Hong Kong protests","23.08.2019","https://euvsdisinfo.eu/report/the-us-is-supporting-and-encouraging-hong-kong-protests/"
"YouTube – like Facebook and Twitter – aims to censor pro-Chinese views on the protests in Hong Kong","23.08.2019","https://euvsdisinfo.eu/report/youtube-like-facebook-and-twitter-aims-to-censor-pro-chinese-views-on-the-protests-in-hong-kong-this-is-why-youtube-has-recently-disabled-210-channels-which-publish-ina/"
"Foreign countries play a role in supporting Hong Kong protests","23.08.2019","https://euvsdisinfo.eu/report/foreign-countries-play-a-role-in-supporting-hong-kong-protests/"
"US lieutenant colonel shocked by drunkenness and laziness of Ukraine's soldiers","23.08.2019","https://euvsdisinfo.eu/report/pending-check-us-lieutenant-colonel-shocked-by-drunkenness-and-laziness-of-the-soldiers-of-armed-forces-of-ukraine/"
"Signing of the Molotov-Ribbentrop Pact thwarted the UK's expansionist plans in Europe","22.08.2019","https://euvsdisinfo.eu/report/signing-of-the-molotov-ribbentrop-pact-disturbed-the-uk-expansionist-plans-in-europe/"
"Russia's membership is necessary for an organization to have a European or global status","22.08.2019","https://euvsdisinfo.eu/report/western-attempt-to-bring-russia-back-to-g8-is-as-hard-as-it-was-impossible-to-sell-ukraine/"
"The EU is built on anti-European values, Russia is real Europe","22.08.2019","https://euvsdisinfo.eu/report/the-eu-is-built-on-anti-european-values-russia-is-real-europe/"
"The EU has turned into the tool of Asianisation, Russia will preserve old European heritage","22.08.2019","https://euvsdisinfo.eu/report/the-eu-has-turned-into-the-tool-of-asianization-russia-will-preserve-old-european-heritage/"
"Ukraine abandoned its nuclear weapons due to US aggression against the country","22.08.2019","https://euvsdisinfo.eu/report/ukraine-abandoned-nuclear-weapons-due-to-us-aggression-against-the-country/"
"Poland has the highest social inequality in the EU","21.08.2019","https://euvsdisinfo.eu/report/poland-is-a-country-of-enormous-social-inequalities-highest-in-the-eu/"
"Russia respects human and civil rights: police to illegal gatherings like in any other country","21.08.2019","https://euvsdisinfo.eu/report/russia-respects-human-and-civil-rights/"
"There is a deterioration of democracy in the West","21.08.2019","https://euvsdisinfo.eu/report/there-is-a-deterioration-of-democracy-in-the-west/"
"Foreign media in Russia are not restricted","21.08.2019","https://euvsdisinfo.eu/report/foreign-media-in-russia-are-not-restricted/"
"Hong Kong protests: US government censors Twitter and Facebook views that are critical of dominant Western narratives","21.08.2019","https://euvsdisinfo.eu/report/the-us-government-has-compelled-social-media-companies-twitter-and-facebook-to-take-down-pages-and-accounts-and-publicity-that-allegedly-spread-disinformation-about-current-protests/"
"Under pressure, OPCW fails to assign blame for Ghouta chemical attack","21.08.2019","https://euvsdisinfo.eu/report/under-pressure-opcw-fails-to-assign-blame-for-ghouta-chemical-attack/"
"OPCW report on Idlib chemical attack does not make sense","21.08.2019","https://euvsdisinfo.eu/report/opcw-report-on-idlib-chemical-attack-does-not-make-sense/"
"OPCW report on Khan Sheikhoun chemical attack ignores data ruling out Assad's involvement","21.08.2019","https://euvsdisinfo.eu/report/opcw-report-on-khan-sheikhoun-chemical-attack-ignores-data-ruling-out-assads-involvement/"
"Soviet Union was forced to sign the Molotov-Ribbentrop Pact","20.08.2019","https://euvsdisinfo.eu/report/soviet-union-was-forced-to-sign-the-molotov-ribbentrop-pact/"
"The United States destroyed the INF treaty, not Russia","20.08.2019","https://euvsdisinfo.eu/report/the-united-states-destroyed-the-inf-treaty-not-russia-russia-didnt-do-it/"
"The West interfered in Ukraine in 2014 that led to Nazi coup d'état","20.08.2019","https://euvsdisinfo.eu/report/the-west-interfered-in-ukraine-in-2014-that-led-to-nazi-coup-detat/"
"USSR was forced to sign the Treaty of Non-aggression with Germany","19.08.2019","https://euvsdisinfo.eu/report/pending-check-ussr-was-forced-to-sign-the-treaty-of-non-aggression-with-germany/"
"Poland's entire policy towards Russia is based entirely on US support","19.08.2019","https://euvsdisinfo.eu/report/the-entire-polish-policy-towards-russia-is-based-exceptionally-on-the-support-of-the-united-states/"
"As the US's vassal state Denmark will have to give up Greenland for free or for a symbolic price","19.08.2019","https://euvsdisinfo.eu/report/as-uss-vassal-state-denmark-will-have-to-give-up-greenland-for-free-or-for-symbolic-price/"
"The US does not care about the Baltic states and wants Russia to buy them","19.08.2019","https://euvsdisinfo.eu/report/the-us-does-not-care-about-the-baltic-states-and-wants-russia-to-buy-them/"
"Famine in Ukraine in 1932-1933 was not a genocide of the population","19.08.2019","https://euvsdisinfo.eu/report/famine-in-ukraine-in-1932-1933-was-not-a-genocide-of-the-population/"
"Kyiv greets Netanyahu with the slogan of Nazi collaborators","19.08.2019","https://euvsdisinfo.eu/report/zelenskyy-greets-netanhyahu-with-slogan-of-nazi-collaborators/"
"If Georgia joins the EU, it will lose 75% of its sovereignty and won't benefit economically","18.08.2019","https://euvsdisinfo.eu/report/if-georgia-joins-the-eu-it-will-lose-75-of-its-sovereignty-and-wont-benefit-economically/"
"Britain and US are organising the protests in Hong Kong","17.08.2019","https://euvsdisinfo.eu/report/britain-and-us-are-organising-the-protests-in-hong-kong/"
"Bosnia is pushed into NATO against the Serbs' will","17.08.2019","https://euvsdisinfo.eu/report/due-to-nato-stretchable-criteria-bosnian-parliament-can-adopt-nato-membership/"
"The audio data in the MH17 investigation was manipulated","17.08.2019","https://euvsdisinfo.eu/report/the-audio-data-in-the-mh17-investigation-was-manipulated/"
"Malaysia was excluded from the MH17 investigation","17.08.2019","https://euvsdisinfo.eu/report/malaysia-was-excluded-from-the-mh17-investigation/"
"Poland seeks to increase its influence in Eastern Europe through the myth of Russian aggression","17.08.2019","https://euvsdisinfo.eu/report/poland-seeks-to-increase-its-influence-in-eastern-europe-through-the-myth-of-russian-aggression/"
"Washington is behind Latvia's decision to buy Belarusian-produced energy","16.08.2019","https://euvsdisinfo.eu/report/washington-is-behind-latvias-decision-to-buy-belarus-produced-energy/"
"The EU plans to to take over Russia and to ruin Belarus just as it did to Ukraine","16.08.2019","https://euvsdisinfo.eu/report/the-eu-plans-to-to-take-over-russia-and-to-ruin-belarus-just-as-it-did-to-ukraine/"
"The EU sanctions against Russia were introduced to prevent the development of the Eurasian Economic Union","16.08.2019","https://euvsdisinfo.eu/report/the-eu-sanctions-against-russia-were-introduced-to-prevent-the-development-of-the-eurasian-economic-union/"
"Kyiv is planning to disrupt transit of gas to the EU","15.08.2019","https://euvsdisinfo.eu/report/kyiv-is-planning-to-disrupt-the-gas-transit-to-the-eu/"
